order_id,order_date,ship_date,customer_id,product_id,quantity,sales,discount,profit,category,sub_category,unit_cost,list_price,customer_name,segment,region,order_month,profit_margin_pct,shipping_days
NM202406858422,2024-06-04,2024-06-04,CU0134,PR524,7,532.41,0.1,70.83,Office Supplies,Art,65.94,84.51,Morgan Fox,Home Office,Central,2024-06,13.30365695610526,0
NM202406201402,2024-06-01,2024-06-06,CU0146,PR518,2,54.12,0.6,-13.88,Office Supplies,Paper,34.0,67.65,Casey Wood,Consumer,East,2024-06,-25.646711012564673,5
NM202406606752,2024-06-15,2024-06-17,CU0172,PR524,7,591.57,0.0,129.99,Office Supplies,Art,65.94,84.51,Casey Lee,Home Office,Central,2024-06,21.973730919417818,2
NM202406418813,2024-06-22,2024-06-28,CU0196,PR503,1,139.4,0.1,41.31,Technology,Phones,98.09,154.89,Jamie Lee,Consumer,East,2024-06,29.634146341463413,6
NM202406318394,2024-06-15,2024-06-20,CU0113,PR502,7,2220.4,0.0,1083.32,Technology,Phones,162.44,317.2,Taylor Hunt,Corporate,South,2024-06,48.78940731399747,5
NM202406134792,2024-06-30,2024-07-02,CU0163,PR504,5,2911.68,0.2,778.73,Technology,Accessories,426.59,727.92,Drew Wood,Corporate,Central,2024-06,26.74504066380921,2
NM202406950200,2024-06-17,2024-06-17,CU0157,PR521,2,84.66,0.15,8.7,Office Supplies,Storage,37.98,49.8,Sam Ray,Corporate,South,2024-06,10.276399716513112,0
NM202406297771,2024-06-18,2024-06-19,CU0019,PR513,7,1511.54,0.15,139.33,Furniture,Tables,196.03,254.04,Morgan Cruz,Corporate,East,2024-06,9.217751432314065,1
NM202406932041,2024-06-17,2024-06-21,CU0025,PR524,8,676.08,0.0,148.56,Office Supplies,Art,65.94,84.51,Jordan Fox,Consumer,West,2024-06,21.973730919417818,4
NM202406943959,2024-06-04,2024-06-06,CU0145,PR511,7,332.67,0.6,-106.02,Furniture,Chairs,62.67,118.81,Jamie Hunt,Corporate,South,2024-06,-31.869420146090714,2
NM202406839646,2024-06-02,2024-06-02,CU0044,PR521,7,348.6,0.0,82.74,Office Supplies,Storage,37.98,49.8,Quinn Bell,Home Office,Central,2024-06,23.73493975903614,0
NM202406840714,2024-06-28,2024-06-30,CU0214,PR505,8,1398.53,0.1,498.37,Technology,Accessories,112.52,194.24,Quinn Dean,Home Office,Central,2024-06,35.635274180746926,2
NM202406996493,2024-06-22,2024-06-23,CU0046,PR508,3,688.35,0.0,333.63,Technology,Machines,118.24,229.45,Morgan Bell,Corporate,South,2024-06,48.46807583351492,1
NM202406863677,2024-06-25,2024-06-29,CU0118,PR511,8,950.48,0.0,449.12,Furniture,Chairs,62.67,118.81,Alex Lee,Consumer,South,2024-06,47.251914821984684,4
NM202406530617,2024-06-05,2024-06-05,CU0186,PR515,6,3433.86,0.0,1533.18,Furniture,Bookcases,316.78,572.31,Taylor Dean,Consumer,East,2024-06,44.64887910398211,0
NM202406703721,2024-06-11,2024-06-16,CU0185,PR504,8,2329.34,0.6,-1083.38,Technology,Accessories,426.59,727.92,Sam Shah,Consumer,East,2024-06,-46.510170262821234,5
NM202406231536,2024-06-19,2024-06-25,CU0110,PR502,1,285.48,0.1,123.04,Technology,Phones,162.44,317.2,Jordan Wood,Consumer,West,2024-06,43.0993414599972,6
NM202406688832,2024-06-05,2024-06-07,CU0111,PR501,8,6656.38,0.2,949.1,Technology,Phones,713.41,1040.06,Riley Shah,Consumer,East,2024-06,14.258500866837531,2
NM202406963347,2024-06-20,2024-06-20,CU0148,PR511,3,285.14,0.2,97.13,Furniture,Chairs,62.67,118.81,Alex Shah,Corporate,South,2024-06,34.06396857683945,0
NM202406514346,2024-06-06,2024-06-09,CU0149,PR519,7,55.17,0.3,4.84,Office Supplies,Paper,7.19,11.26,Morgan Cruz,Corporate,West,2024-06,8.772883813666848,3
NM202406193155,2024-06-14,2024-06-21,CU0011,PR504,1,618.73,0.15,192.14,Technology,Accessories,426.59,727.92,Quinn Hunt,Consumer,West,2024-06,31.05393305642202,7
NM202406685658,2024-06-22,2024-06-24,CU0160,PR521,7,348.6,0.0,82.74,Office Supplies,Storage,37.98,49.8,Quinn Fox,Home Office,South,2024-06,23.73493975903614,2
NM202406169883,2024-06-28,2024-07-03,CU0036,PR509,8,5299.76,0.0,2610.08,Technology,Machines,336.21,662.47,Casey Fox,Corporate,Central,2024-06,49.24902259724968,5
NM202406747207,2024-06-05,2024-06-11,CU0167,PR520,8,79.2,0.0,37.52,Office Supplies,Paper,5.21,9.9,Quinn Cruz,Consumer,South,2024-06,47.37373737373737,6
NM202406953972,2024-06-09,2024-06-11,CU0083,PR513,4,1016.16,0.0,232.04,Furniture,Tables,196.03,254.04,Taylor Wood,Consumer,Central,2024-06,22.8349866162809,2
NM202406608053,2024-06-20,2024-06-21,CU0116,PR504,3,2183.76,0.0,903.99,Technology,Accessories,426.59,727.92,Jamie Wood,Home Office,East,2024-06,41.39603253104737,1
NM202406409715,2024-06-27,2024-06-27,CU0036,PR508,7,963.69,0.4,136.01,Technology,Machines,118.24,229.45,Casey Fox,Corporate,Central,2024-06,14.113459722524876,0
NM202406256026,2024-06-09,2024-06-14,CU0126,PR524,4,287.33,0.15,23.57,Office Supplies,Art,65.94,84.51,Quinn Cruz,Consumer,South,2024-06,8.2031114050047,5
NM202406887821,2024-06-23,2024-06-28,CU0142,PR504,3,2183.76,0.0,903.99,Technology,Accessories,426.59,727.92,Quinn Dean,Consumer,Central,2024-06,41.39603253104737,5
NM202406549612,2024-06-23,2024-06-30,CU0011,PR504,5,3639.6,0.0,1506.65,Technology,Accessories,426.59,727.92,Quinn Hunt,Consumer,West,2024-06,41.396032531047375,7
NM202406127362,2024-06-15,2024-06-15,CU0019,PR506,5,3269.0,0.0,1627.6,Technology,Accessories,328.28,653.8,Morgan Cruz,Corporate,East,2024-06,49.788926277148974,0
NM202406154116,2024-06-19,2024-06-19,CU0148,PR515,7,4006.17,0.0,1788.71,Furniture,Bookcases,316.78,572.31,Alex Shah,Corporate,South,2024-06,44.64887910398211,0
NM202406647253,2024-06-24,2024-06-29,CU0167,PR503,3,418.2,0.1,123.93,Technology,Phones,98.09,154.89,Quinn Cruz,Consumer,South,2024-06,29.63414634146342,5
NM202406511859,2024-06-03,2024-06-07,CU0112,PR520,8,79.2,0.0,37.52,Office Supplies,Paper,5.21,9.9,Alex Hunt,Corporate,South,2024-06,47.37373737373737,4
NM202406580368,2024-06-14,2024-06-21,CU0180,PR514,5,1126.12,0.15,325.97,Furniture,Bookcases,160.03,264.97,Jamie Bell,Home Office,Central,2024-06,28.94629346783647,7
NM202406228316,2024-06-29,2024-06-30,CU0018,PR502,5,1348.1,0.15,535.9,Technology,Phones,162.44,317.2,Riley Bell,Consumer,South,2024-06,39.75224389882056,1
NM202406666968,2024-06-14,2024-06-20,CU0070,PR516,5,43.38,0.1,18.98,Office Supplies,Binders,4.88,9.64,Casey Wood,Consumer,Central,2024-06,43.75288151221761,6
NM202406635106,2024-06-03,2024-06-07,CU0038,PR510,8,1941.12,0.0,606.64,Furniture,Chairs,166.81,242.64,Casey Dean,Consumer,South,2024-06,31.252060666007253,4
NM202406579329,2024-06-24,2024-06-24,CU0117,PR517,8,636.77,0.1,253.89,Office Supplies,Binders,47.86,88.44,Alex Hunt,Consumer,South,2024-06,39.87153917427014,0
NM202406570669,2024-06-30,2024-07-04,CU0028,PR508,8,1652.04,0.1,706.12,Technology,Machines,118.24,229.45,Alex Roy,Consumer,East,2024-06,42.74230648168325,4
NM202406161660,2024-06-21,2024-06-26,CU0137,PR523,1,51.03,0.0,12.38,Office Supplies,Art,38.65,51.03,Jordan Roy,Consumer,South,2024-06,24.260239075053892,5
NM202406265261,2024-06-16,2024-06-20,CU0131,PR506,3,1961.4,0.0,976.56,Technology,Accessories,328.28,653.8,Riley Lee,Consumer,Central,2024-06,49.788926277148974,4
NM202406293615,2024-06-19,2024-06-21,CU0074,PR501,1,1040.06,0.0,326.65,Technology,Phones,713.41,1040.06,Morgan Wood,Consumer,Central,2024-06,31.40684191296656,2
NM202406903235,2024-06-29,2024-07-04,CU0181,PR508,8,1101.36,0.4,155.44,Technology,Machines,118.24,229.45,Casey Dean,Home Office,East,2024-06,14.11345972252488,5
NM202406970562,2024-06-01,2024-06-03,CU0172,PR504,8,5823.36,0.0,2410.64,Technology,Accessories,426.59,727.92,Casey Lee,Home Office,Central,2024-06,41.39603253104737,2
NM202406688877,2024-06-28,2024-07-01,CU0037,PR522,7,291.83,0.0,137.69,Office Supplies,Storage,22.02,41.69,Jordan Bell,Corporate,West,2024-06,47.18157831614296,3
NM202406776329,2024-06-30,2024-07-06,CU0155,PR524,1,71.83,0.15,5.89,Office Supplies,Art,65.94,84.51,Sam Wood,Consumer,South,2024-06,8.199916469441737,6
NM202406494970,2024-06-14,2024-06-21,CU0029,PR501,8,7072.41,0.15,1365.13,Technology,Phones,713.41,1040.06,Casey Hunt,Home Office,West,2024-06,19.302189776893595,7
NM202406656494,2024-06-13,2024-06-16,CU0048,PR518,4,216.48,0.2,80.48,Office Supplies,Paper,34.0,67.65,Alex Dean,Corporate,West,2024-06,37.17664449371767,3
NM202406650754,2024-06-02,2024-06-05,CU0032,PR502,5,1110.2,0.3,298.0,Technology,Phones,162.44,317.2,Jamie Cruz,Consumer,Central,2024-06,26.842010448567827,3
NM202406530959,2024-06-02,2024-06-02,CU0187,PR507,2,59.77,0.3,20.07,Technology,Machines,19.85,42.69,Taylor Bell,Home Office,East,2024-06,33.57871842061235,0
NM202406168775,2024-06-17,2024-06-20,CU0236,PR511,4,332.67,0.3,81.99,Furniture,Chairs,62.67,118.81,Jamie Lee,Home Office,South,2024-06,24.6460456308053,3
NM202406147483,2024-06-21,2024-06-22,CU0002,PR522,4,141.75,0.15,53.67,Office Supplies,Storage,22.02,41.69,Alex Lee,Consumer,West,2024-06,37.86243386243386,1
NM202406463331,2024-06-09,2024-06-16,CU0222,PR502,7,2220.4,0.0,1083.32,Technology,Phones,162.44,317.2,Drew Wood,Consumer,West,2024-06,48.78940731399747,7
NM202406287041,2024-06-18,2024-06-24,CU0099,PR512,4,2787.8,0.0,757.56,Furniture,Tables,507.56,696.95,Drew Dean,Consumer,East,2024-06,27.174115790228853,6
NM202406789806,2024-06-06,2024-06-06,CU0204,PR515,3,1716.93,0.0,766.59,Furniture,Bookcases,316.78,572.31,Morgan Bell,Home Office,Central,2024-06,44.64887910398211,0
NM202406356109,2024-06-28,2024-06-29,CU0049,PR507,7,298.83,0.0,159.88,Technology,Machines,19.85,42.69,Sam Bell,Corporate,Central,2024-06,53.50199109861794,1
NM202406540720,2024-06-12,2024-06-15,CU0199,PR521,2,84.66,0.15,8.7,Office Supplies,Storage,37.98,49.8,Riley Shah,Home Office,Central,2024-06,10.276399716513112,3
NM202406577381,2024-06-08,2024-06-15,CU0107,PR519,7,78.82,0.0,28.49,Office Supplies,Paper,7.19,11.26,Taylor Lee,Corporate,South,2024-06,36.14564831261101,7
NM202406855108,2024-06-15,2024-06-17,CU0228,PR506,4,2222.92,0.15,909.8,Technology,Accessories,328.28,653.8,Taylor Ray,Corporate,West,2024-06,40.92814856135173,2
NM202406836803,2024-06-13,2024-06-13,CU0069,PR517,7,495.26,0.2,160.24,Office Supplies,Binders,47.86,88.44,Alex Shah,Consumer,East,2024-06,32.3547227718774,0
NM202406808712,2024-06-23,2024-06-23,CU0040,PR512,3,1881.77,0.1,359.09,Furniture,Tables,507.56,696.95,Casey Hunt,Consumer,West,2024-06,19.082565882121617,0
NM202406877505,2024-06-06,2024-06-06,CU0169,PR515,2,801.23,0.3,167.67,Furniture,Bookcases,316.78,572.31,Morgan Ray,Home Office,South,2024-06,20.926575390337355,0
NM202406878359,2024-06-02,2024-06-08,CU0088,PR511,8,807.91,0.0,306.54999999999995,Furniture,Chairs,62.67,118.81,Jordan Bell,Consumer,Central,2024-06,37.94358282481959,6
NM202406341571,2024-06-15,2024-06-22,CU0208,PR517,3,159.19,0.4,15.61,Office Supplies,Binders,47.86,88.44,Morgan Ray,Corporate,West,2024-06,9.805892329920221,7
NM202406540065,2024-06-04,2024-06-11,CU0127,PR516,2,19.28,0.0,9.52,Office Supplies,Binders,4.88,9.64,Morgan Roy,Corporate,South,2024-06,49.377593360995846,7
NM202406585305,2024-06-12,2024-06-13,CU0098,PR516,7,47.24,0.3,13.08,Office Supplies,Binders,4.88,9.64,Sam Cruz,Home Office,Central,2024-06,27.68839966130398,1
NM202406549359,2024-06-23,2024-06-29,CU0155,PR515,7,2804.32,0.3,586.86,Furniture,Bookcases,316.78,572.31,Sam Wood,Consumer,South,2024-06,20.926998345409938,6
NM202406895032,2024-06-17,2024-06-18,CU0107,PR501,6,5304.31,0.15,1023.85,Technology,Phones,713.41,1040.06,Taylor Lee,Corporate,South,2024-06,19.302227810968812,1
NM202406351432,2024-06-18,2024-06-22,CU0132,PR502,6,1903.2,0.0,928.56,Technology,Phones,162.44,317.2,Sam Hunt,Corporate,Central,2024-06,48.78940731399747,4
NM202406159292,2024-06-11,2024-06-15,CU0030,PR514,4,900.9,0.15,260.78,Furniture,Bookcases,160.03,264.97,Sam Lee,Corporate,West,2024-06,28.946608946608944,4
NM202406524238,2024-06-08,2024-06-13,CU0229,PR501,2,2080.12,0.0,653.3,Technology,Phones,713.41,1040.06,Drew Bell,Corporate,Central,2024-06,31.40684191296656,5
NM202406526374,2024-06-30,2024-07-02,CU0078,PR521,1,34.86,0.3,-3.12,Office Supplies,Storage,37.98,49.8,Taylor Ray,Consumer,South,2024-06,-8.950086058519794,2
NM202406428471,2024-06-27,2024-07-04,CU0076,PR518,6,324.72,0.2,120.72,Office Supplies,Paper,34.0,67.65,Jordan Lee,Corporate,Central,2024-06,37.17664449371766,7
NM202406510359,2024-06-21,2024-06-25,CU0199,PR523,1,51.03,0.0,12.38,Office Supplies,Art,38.65,51.03,Riley Shah,Home Office,Central,2024-06,24.260239075053892,4
NM202406431630,2024-06-08,2024-06-12,CU0147,PR520,3,17.82,0.4,2.19,Office Supplies,Paper,5.21,9.9,Quinn Wood,Corporate,West,2024-06,12.289562289562289,4
NM202406409017,2024-06-10,2024-06-15,CU0087,PR506,2,784.56,0.4,128.0,Technology,Accessories,328.28,653.8,Sam Roy,Corporate,South,2024-06,16.314877128581625,5
NM202406454107,2024-06-09,2024-06-14,CU0027,PR524,8,676.08,0.0,148.56,Office Supplies,Art,65.94,84.51,Jamie Shah,Consumer,East,2024-06,21.973730919417818,5
NM202406998408,2024-06-30,2024-07-02,CU0066,PR519,7,70.94,0.1,20.61,Office Supplies,Paper,7.19,11.26,Morgan Cruz,Home Office,West,2024-06,29.05272060896532,2
NM202406321405,2024-06-26,2024-06-30,CU0217,PR514,3,476.95,0.4,-3.14,Furniture,Bookcases,160.03,264.97,Jordan Cruz,Consumer,Central,2024-06,-0.6583499318586854,4
NM202406885448,2024-06-01,2024-06-08,CU0112,PR502,3,951.6,0.0,464.28,Technology,Phones,162.44,317.2,Alex Hunt,Corporate,South,2024-06,48.78940731399747,7
NM202406886134,2024-06-13,2024-06-17,CU0182,PR504,6,3057.26,0.3,497.72,Technology,Accessories,426.59,727.92,Taylor Fox,Consumer,East,2024-06,16.279936936995874,4
NM202406579456,2024-06-22,2024-06-23,CU0134,PR511,4,403.95,0.15,153.27,Furniture,Chairs,62.67,118.81,Morgan Fox,Home Office,Central,2024-06,37.9428147047902,1
NM202406603165,2024-06-18,2024-06-18,CU0133,PR518,1,67.65,0.0,33.65,Office Supplies,Paper,34.0,67.65,Morgan Ray,Corporate,West,2024-06,49.741315594974125,0
NM202406579275,2024-06-02,2024-06-06,CU0082,PR520,3,29.7,0.0,14.07,Office Supplies,Paper,5.21,9.9,Casey Ray,Consumer,East,2024-06,47.37373737373737,4
NM202406785856,2024-06-30,2024-06-30,CU0239,PR503,5,542.11,0.3,51.66,Technology,Phones,98.09,154.89,Morgan Roy,Corporate,South,2024-06,9.529431296231392,0
NM202406991807,2024-06-30,2024-07-01,CU0085,PR523,8,326.59,0.2,17.39,Office Supplies,Art,38.65,51.03,Riley Ray,Corporate,West,2024-06,5.324719066719741,1
NM202406599208,2024-06-07,2024-06-10,CU0142,PR512,2,836.34,0.4,-178.78,Furniture,Tables,507.56,696.95,Quinn Dean,Consumer,Central,2024-06,-21.376473682951907,3
NM202406408484,2024-06-21,2024-06-21,CU0123,PR524,5,422.55,0.0,92.85,Office Supplies,Art,65.94,84.51,Sam Dean,Home Office,Central,2024-06,21.973730919417818,0
NM202406684479,2024-06-29,2024-06-30,CU0110,PR524,4,135.22,0.6,-128.54,Office Supplies,Art,65.94,84.51,Jordan Wood,Consumer,West,2024-06,-95.05990238130454,1
NM202406400529,2024-06-04,2024-06-04,CU0174,PR520,2,17.82,0.1,7.4,Office Supplies,Paper,5.21,9.9,Sam Lee,Corporate,East,2024-06,41.52637485970819,0
NM202406666158,2024-06-24,2024-06-26,CU0063,PR518,6,405.9,0.0,201.9,Office Supplies,Paper,34.0,67.65,Alex Lee,Consumer,Central,2024-06,49.74131559497413,2
NM202406639523,2024-06-16,2024-06-17,CU0169,PR516,8,77.12,0.0,38.08,Office Supplies,Binders,4.88,9.64,Morgan Ray,Home Office,South,2024-06,49.377593360995846,1
NM202406424164,2024-06-04,2024-06-09,CU0158,PR514,1,264.97,0.0,104.94,Furniture,Bookcases,160.03,264.97,Jordan Hunt,Home Office,South,2024-06,39.60448352643695,5
NM202406833620,2024-06-02,2024-06-04,CU0031,PR520,8,67.32,0.15,25.64,Office Supplies,Paper,5.21,9.9,Jordan Dean,Consumer,South,2024-06,38.086749851455735,2
NM202406606668,2024-06-21,2024-06-26,CU0166,PR514,1,264.97,0.0,104.94,Furniture,Bookcases,160.03,264.97,Jamie Ray,Consumer,Central,2024-06,39.60448352643695,5
NM202406661191,2024-06-14,2024-06-14,CU0139,PR518,3,202.95,0.0,100.95,Office Supplies,Paper,34.0,67.65,Jamie Ray,Corporate,West,2024-06,49.74131559497413,0
NM202406245802,2024-06-14,2024-06-16,CU0100,PR515,5,2432.32,0.15,848.42,Furniture,Bookcases,316.78,572.31,Alex Hunt,Corporate,Central,2024-06,34.88110117089856,2
NM202406815915,2024-06-24,2024-06-30,CU0116,PR509,5,2815.5,0.15,1134.45,Technology,Machines,336.21,662.47,Jamie Wood,Home Office,East,2024-06,40.29302077783697,6
NM202406243837,2024-06-15,2024-06-18,CU0154,PR518,4,243.54,0.1,107.54,Office Supplies,Paper,34.0,67.65,Sam Lee,Consumer,South,2024-06,44.15701732774904,3
NM202406527631,2024-06-05,2024-06-08,CU0227,PR505,4,699.26,0.1,249.18,Technology,Accessories,112.52,194.24,Jamie Cruz,Corporate,West,2024-06,35.63481394617167,3
NM202406178252,2024-06-13,2024-06-20,CU0228,PR520,5,49.5,0.0,23.45,Office Supplies,Paper,5.21,9.9,Taylor Ray,Corporate,West,2024-06,47.37373737373737,7
NM202406426962,2024-06-09,2024-06-13,CU0006,PR512,3,1254.51,0.4,-268.17,Furniture,Tables,507.56,696.95,Alex Dean,Consumer,South,2024-06,-21.37647368295191,4
NM202406125712,2024-06-22,2024-06-26,CU0101,PR504,6,3057.26,0.3,497.72,Technology,Accessories,426.59,727.92,Taylor Wood,Corporate,South,2024-06,16.279936936995874,4
NM202406966059,2024-06-27,2024-06-29,CU0170,PR522,2,83.38,0.0,39.34,Office Supplies,Storage,22.02,41.69,Drew Ray,Home Office,South,2024-06,47.18157831614297,2
NM202406802096,2024-06-04,2024-06-09,CU0094,PR516,2,19.28,0.0,9.52,Office Supplies,Binders,4.88,9.64,Casey Roy,Consumer,East,2024-06,49.377593360995846,5
NM202406474531,2024-06-21,2024-06-25,CU0086,PR510,2,485.28,0.0,151.66,Furniture,Chairs,166.81,242.64,Taylor Lee,Corporate,East,2024-06,31.252060666007253,4
NM202406896544,2024-06-11,2024-06-13,CU0152,PR505,7,1359.68,0.0,572.04,Technology,Accessories,112.52,194.24,Alex Hunt,Corporate,East,2024-06,42.07166392092256,2
NM202406189745,2024-06-01,2024-06-02,CU0189,PR508,8,1835.6,0.0,889.68,Technology,Machines,118.24,229.45,Sam Fox,Corporate,East,2024-06,48.46807583351493,1
NM202406394522,2024-06-09,2024-06-15,CU0004,PR501,4,3536.2,0.15,682.56,Technology,Phones,713.41,1040.06,Jamie Roy,Consumer,South,2024-06,19.3020756744528,6
NM202406382220,2024-06-22,2024-06-28,CU0104,PR517,3,238.79,0.1,95.21,Office Supplies,Binders,47.86,88.44,Riley Wood,Home Office,East,2024-06,39.87185393023158,6
NM202406934054,2024-06-21,2024-06-23,CU0068,PR519,5,50.67,0.1,14.72,Office Supplies,Paper,7.19,11.26,Jamie Ray,Consumer,West,2024-06,29.05072034734557,2
NM202406122383,2024-06-20,2024-06-27,CU0086,PR511,4,332.67,0.3,81.99,Furniture,Chairs,62.67,118.81,Taylor Lee,Corporate,East,2024-06,24.6460456308053,7
NM202406644604,2024-06-17,2024-06-18,CU0190,PR519,2,22.52,0.0,8.14,Office Supplies,Paper,7.19,11.26,Quinn Lee,Consumer,East,2024-06,36.145648312611016,1
NM202406659556,2024-06-29,2024-07-04,CU0199,PR523,3,130.13,0.15,14.18,Office Supplies,Art,38.65,51.03,Riley Shah,Home Office,Central,2024-06,10.896795512180129,5
NM202406995529,2024-06-07,2024-06-07,CU0003,PR511,4,475.24,0.0,224.56,Furniture,Chairs,62.67,118.81,Riley Roy,Consumer,East,2024-06,47.251914821984684,0
NM202406848204,2024-06-24,2024-06-28,CU0214,PR524,1,84.51,0.0,18.57,Office Supplies,Art,65.94,84.51,Quinn Dean,Home Office,Central,2024-06,21.973730919417818,4
NM202406783515,2024-06-09,2024-06-10,CU0142,PR514,3,317.96,0.6,-162.13,Furniture,Bookcases,160.03,264.97,Quinn Dean,Consumer,Central,2024-06,-50.99069065291232,1
NM202406749127,2024-06-11,2024-06-13,CU0152,PR506,6,3530.52,0.1,1560.84,Technology,Accessories,328.28,653.8,Alex Hunt,Corporate,East,2024-06,44.209918085721085,2
NM202406738160,2024-06-20,2024-06-27,CU0166,PR516,4,30.85,0.2,11.33,Office Supplies,Binders,4.88,9.64,Jamie Ray,Consumer,Central,2024-06,36.726094003241485,7
NM202406494055,2024-06-21,2024-06-22,CU0099,PR514,4,1059.88,0.0,419.76,Furniture,Bookcases,160.03,264.97,Drew Dean,Consumer,East,2024-06,39.60448352643695,1
NM202406508667,2024-06-27,2024-06-27,CU0092,PR523,3,137.78,0.1,21.83,Office Supplies,Art,38.65,51.03,Casey Fox,Home Office,South,2024-06,15.844099288721146,0
NM202406329038,2024-06-02,2024-06-04,CU0135,PR506,8,4445.84,0.15,1819.6,Technology,Accessories,328.28,653.8,Quinn Lee,Consumer,East,2024-06,40.92814856135173,2
NM202406371644,2024-06-08,2024-06-11,CU0171,PR505,2,388.48,0.0,163.44,Technology,Accessories,112.52,194.24,Quinn Fox,Consumer,West,2024-06,42.07166392092257,3
NM202406997219,2024-06-25,2024-06-27,CU0115,PR515,7,3405.24,0.15,1187.78,Furniture,Bookcases,316.78,572.31,Taylor Cruz,Consumer,East,2024-06,34.880948185737275,2
NM202406728083,2024-06-13,2024-06-15,CU0106,PR524,4,236.63,0.3,-27.13,Office Supplies,Art,65.94,84.51,Drew Hunt,Consumer,Central,2024-06,-11.46515657355365,2
NM202406617902,2024-06-04,2024-06-04,CU0183,PR520,5,49.5,0.0,23.45,Office Supplies,Paper,5.21,9.9,Riley Lee,Corporate,Central,2024-06,47.37373737373737,0
NM202406353579,2024-06-16,2024-06-20,CU0239,PR510,2,485.28,0.0,151.66,Furniture,Chairs,166.81,242.64,Morgan Roy,Corporate,South,2024-06,31.252060666007253,4
NM202406178216,2024-06-25,2024-06-26,CU0134,PR501,1,1040.06,0.0,326.65,Technology,Phones,713.41,1040.06,Morgan Fox,Home Office,Central,2024-06,31.40684191296656,1
NM202406357150,2024-06-24,2024-06-27,CU0150,PR508,8,1652.04,0.1,706.12,Technology,Machines,118.24,229.45,Riley Fox,Consumer,South,2024-06,42.74230648168325,3
NM202406745795,2024-06-28,2024-07-05,CU0084,PR514,2,423.95,0.2,103.89,Furniture,Bookcases,160.03,264.97,Morgan Hunt,Corporate,South,2024-06,24.50524826040807,7
NM202406304711,2024-06-25,2024-07-02,CU0136,PR516,5,48.2,0.0,23.8,Office Supplies,Binders,4.88,9.64,Alex Dean,Consumer,Central,2024-06,49.377593360995846,7
NM202406992925,2024-06-24,2024-06-25,CU0090,PR517,8,601.39,0.15,218.51,Office Supplies,Binders,47.86,88.44,Riley Bell,Consumer,South,2024-06,36.3341591978583,1
NM202406298210,2024-06-12,2024-06-18,CU0075,PR505,1,174.82,0.1,62.3,Technology,Accessories,112.52,194.24,Casey Dean,Consumer,West,2024-06,35.63665484498341,6
NM202406928576,2024-06-14,2024-06-16,CU0061,PR521,8,318.72,0.2,14.88,Office Supplies,Storage,37.98,49.8,Jamie Cruz,Consumer,West,2024-06,4.66867469879518,2
NM202406146554,2024-06-10,2024-06-11,CU0117,PR522,3,125.07,0.0,59.01,Office Supplies,Storage,22.02,41.69,Alex Hunt,Consumer,South,2024-06,47.18157831614296,1
NM202406786706,2024-06-05,2024-06-12,CU0078,PR515,1,515.08,0.1,198.3,Furniture,Bookcases,316.78,572.31,Taylor Ray,Consumer,South,2024-06,38.498873961326396,7
NM202406813441,2024-06-24,2024-07-01,CU0175,PR523,7,321.49,0.1,50.94,Office Supplies,Art,38.65,51.03,Riley Fox,Consumer,Central,2024-06,15.844971849824255,7
NM202406607980,2024-06-01,2024-06-07,CU0117,PR512,2,1393.9,0.0,378.78,Furniture,Tables,507.56,696.95,Alex Hunt,Consumer,South,2024-06,27.174115790228853,6
NM202406901333,2024-06-23,2024-06-23,CU0030,PR509,8,5299.76,0.0,2610.08,Technology,Machines,336.21,662.47,Sam Lee,Corporate,West,2024-06,49.24902259724968,0
NM202406321418,2024-06-01,2024-06-02,CU0041,PR523,2,86.75,0.15,9.45,Office Supplies,Art,38.65,51.03,Sam Dean,Corporate,South,2024-06,10.893371757925072,1
NM202406289630,2024-06-10,2024-06-14,CU0240,PR502,1,317.2,0.0,154.76,Technology,Phones,162.44,317.2,Sam Cruz,Home Office,East,2024-06,48.78940731399748,4
NM202406709979,2024-06-02,2024-06-06,CU0135,PR510,6,1019.09,0.3,18.23,Furniture,Chairs,166.81,242.64,Quinn Lee,Consumer,East,2024-06,1.7888508375118979,4
NM202406242565,2024-06-13,2024-06-20,CU0001,PR520,6,59.4,0.0,28.14,Office Supplies,Paper,5.21,9.9,Taylor Hunt,Consumer,South,2024-06,47.37373737373737,7
NM202406536925,2024-06-03,2024-06-03,CU0121,PR507,5,181.43,0.15,82.18,Technology,Machines,19.85,42.69,Sam Dean,Consumer,West,2024-06,45.295706333021,0
NM202406207850,2024-06-04,2024-06-04,CU0218,PR523,1,45.93,0.0,7.28,Office Supplies,Art,38.65,51.03,Taylor Ray,Corporate,East,2024-06,15.850206836490313,0
NM202406514381,2024-06-11,2024-06-18,CU0059,PR515,6,2060.32,0.4,159.64,Furniture,Bookcases,316.78,572.31,Sam Wood,Consumer,South,2024-06,7.748310941989593,7
NM202406789008,2024-06-28,2024-07-03,CU0138,PR517,4,318.38,0.1,126.94,Office Supplies,Binders,47.86,88.44,Casey Dean,Home Office,South,2024-06,39.87059488661348,5
NM202406814822,2024-06-19,2024-06-20,CU0029,PR520,5,49.5,0.0,23.45,Office Supplies,Paper,5.21,9.9,Casey Hunt,Home Office,West,2024-06,47.37373737373737,1
NM202406955046,2024-06-15,2024-06-20,CU0019,PR502,2,539.24,0.15,214.36,Technology,Phones,162.44,317.2,Morgan Cruz,Corporate,East,2024-06,39.752243898820566,5
